longitude,latitude,date,cases,Org.ID,raster_value
120.6418,31.378020000000003,2020-01-27,5,39,119.1661376953125
120.6418,31.378020000000003,2020-02-05,5,39,119.1661376953125
120.6418,31.378020000000003,2020-02-17,1,39,119.1661376953125
120.6418,31.378020000000003,2020-01-26,5,39,119.1661376953125
120.6418,31.378020000000003,2020-02-08,3,39,119.1661376953125
120.6418,31.378020000000003,2020-02-01,4,39,119.1661376953125
120.6418,31.378020000000003,2020-01-22,1,39,119.1661376953125
120.6418,31.378020000000003,2020-01-29,12,39,119.1661376953125
120.6418,31.378020000000003,2020-02-14,1,39,119.1661376953125
120.6418,31.378020000000003,2020-01-31,2,39,119.1661376953125
120.6418,31.378020000000003,2020-02-06,9,39,119.1661376953125
120.6418,31.378020000000003,2020-02-04,3,39,119.1661376953125
120.6418,31.378020000000003,2020-02-07,3,39,119.1661376953125
120.6418,31.378020000000003,2020-02-03,8,39,119.1661376953125
120.7506,29.58788,2020-01-29,3,353,217.80445861816406
120.7506,29.58788,2020-01-30,2,353,217.80445861816406
120.7547,30.63995,2020-02-01,1,68,167.9541015625
120.7547,30.63995,2020-01-23,3,68,167.9541015625
120.7547,30.63995,2020-02-06,5,68,167.9541015625
120.7547,30.63995,2020-02-07,2,68,167.9541015625
120.7547,30.63995,2020-02-03,8,68,167.9541015625
120.7547,30.63995,2020-01-29,5,68,167.9541015625
120.7547,30.63995,2020-01-26,5,68,167.9541015625
120.7547,30.63995,2020-01-27,3,68,167.9541015625
120.7547,30.63995,2020-02-08,1,68,167.9541015625
120.7547,30.63995,2020-02-19,1,68,167.9541015625
120.7547,30.63995,2020-02-18,1,68,167.9541015625
120.7547,30.63995,2020-02-04,4,68,167.9541015625
120.7547,30.63995,2020-02-14,1,68,167.9541015625
120.7547,30.63995,2020-02-05,3,68,167.9541015625
120.8051,37.24217,2020-01-27,8,144,176.96450805664062
120.8051,37.24217,2020-02-02,2,144,176.96450805664062
120.8051,37.24217,2020-02-03,4,144,176.96450805664062
120.8051,37.24217,2020-01-24,2,144,176.96450805664062
120.8051,37.24217,2020-01-29,2,144,176.96450805664062
120.8051,37.24217,2020-02-05,1,144,176.96450805664062
121.0053,32.1975,2020-01-27,4,220,84.4901123046875
121.0053,32.1975,2020-01-26,1,220,84.4901123046875
121.0053,32.1975,2020-02-05,2,220,84.4901123046875
121.0053,32.1975,2020-01-31,2,220,84.4901123046875
121.0053,32.1975,2020-02-04,3,220,84.4901123046875
121.0053,32.1975,2020-02-06,2,220,84.4901123046875
121.0053,32.1975,2020-02-03,3,220,84.4901123046875
121.0053,32.1975,2020-02-02,2,220,84.4901123046875
121.0053,32.1975,2020-02-14,1,220,84.4901123046875
121.0053,32.1975,2020-01-29,3,220,84.4901123046875
121.0053,32.1975,2020-02-08,1,220,84.4901123046875
121.0053,32.1975,2020-02-07,2,220,84.4901123046875
121.0053,32.1975,2020-02-13,1,220,84.4901123046875
121.0053,32.1975,2020-02-01,5,220,84.4901123046875
121.0784,31.12558,2020-02-05,1,546,153.2947235107422
121.1116,28.775,2020-02-08,5,61,101.8446273803711
121.1116,28.775,2020-02-14,1,61,101.8446273803711
121.1116,28.775,2020-01-23,12,61,101.8446273803711
121.1116,28.775,2020-01-30,17,61,101.8446273803711
121.1116,28.775,2020-02-03,12,61,101.8446273803711
121.1116,28.775,2020-02-05,2,61,101.8446273803711
121.1116,28.775,2020-01-29,42,61,101.8446273803711
121.1116,28.775,2020-01-25,3,61,101.8446273803711
121.1116,28.775,2020-02-01,5,61,101.8446273803711
121.1116,28.775,2020-02-04,7,61,101.8446273803711
121.1116,28.775,2020-02-06,5,61,101.8446273803711
121.1116,28.775,2020-01-27,1,61,101.8446273803711
121.1116,28.775,2020-02-15,1,61,101.8446273803711
121.1116,28.775,2020-02-07,4,61,101.8446273803711
121.1116,28.775,2020-02-02,9,61,101.8446273803711
121.2152,31.015390000000004,2020-02-05,1,543,27.108278274536133
121.2152,31.015390000000004,2020-02-08,1,543,27.108278274536133
121.2179,49.71785,2020-01-26,1,258,151.06593322753906
121.2179,49.71785,2020-02-18,1,258,151.06593322753906
121.2179,49.71785,2020-02-05,3,258,151.06593322753906
121.2389,31.359790000000004,2020-02-05,1,551,47.55784606933594
121.2389,31.359790000000004,2020-02-09,1,551,47.55784606933594
121.2389,31.359790000000004,2020-02-06,1,551,47.55784606933594
121.3684,46.24366,2020-02-03,1,507,273.89361572265625
121.3757,31.209459999999996,2020-02-06,1,548,21.324880599975586
121.3757,31.209459999999996,2020-02-05,1,548,21.324880599975586
121.414,31.08938,2020-02-08,2,544,6.945561408996582
121.414,31.08938,2020-02-05,1,544,6.945561408996582
121.4345,31.16504,2020-02-06,1,547,15.029979705810547
121.4345,31.16504,2020-02-05,2,547,15.029979705810547
121.447,31.2701,2020-02-05,2,549,26.893857955932617
121.4555,31.2045,2020-01-31,39,4,15.828121185302734
121.4555,31.2045,2020-02-01,34,4,15.828121185302734
121.4555,31.2045,2020-01-26,7,4,15.828121185302734
121.4555,31.2045,2020-01-20,6,4,15.828121185302734
121.4555,31.2045,2020-02-07,8,4,15.828121185302734
121.4555,31.2045,2020-02-15,2,4,15.828121185302734
121.4555,31.2045,2020-02-08,8,4,15.828121185302734
121.4555,31.2045,2020-02-06,3,4,15.828121185302734
121.4555,31.2045,2020-02-03,10,4,15.828121185302734
121.4555,31.2045,2020-02-04,11,4,15.828121185302734
121.4555,31.2045,2020-02-16,3,4,15.828121185302734
121.4555,31.2045,2020-01-29,30,4,15.828121185302734
121.4555,31.2045,2020-01-25,13,4,15.828121185302734
121.4555,31.2045,2020-02-05,4,4,15.828121185302734
121.4555,31.2045,2020-01-27,26,4,15.828121185302734
121.4555,31.2045,2020-02-17,1,4,15.828121185302734
121.4792,29.711470000000002,2020-01-26,8,205,105.99836730957031
121.4792,29.711470000000002,2020-02-06,10,205,105.99836730957031
121.4792,29.711470000000002,2020-01-29,24,205,105.99836730957031
121.4792,29.711470000000002,2020-02-04,18,205,105.99836730957031
121.4792,29.711470000000002,2020-02-20,1,205,105.99836730957031
121.4792,29.711470000000002,2020-02-01,11,205,105.99836730957031
121.4792,29.711470000000002,2020-02-02,9,205,105.99836730957031
121.4792,29.711470000000002,2020-02-14,1,205,105.99836730957031
121.4792,29.711470000000002,2020-02-03,54,205,105.99836730957031
121.4792,29.711470000000002,2020-01-27,4,205,105.99836730957031
121.4792,29.711470000000002,2020-02-07,5,205,105.99836730957031
121.4792,29.711470000000002,2020-01-30,5,205,105.99836730957031
121.4792,29.711470000000002,2020-02-15,1,205,105.99836730957031
121.4792,29.711470000000002,2020-02-05,6,205,105.99836730957031
121.4792,29.711470000000002,2020-02-16,1,205,105.99836730957031
121.4792,29.711470000000002,2020-02-08,5,205,105.99836730957031
121.4809,31.279009999999996,2020-02-05,2,550,29.739973068237305
121.4995,49.322590000000005,2020-02-03,1,508,907.7451782226562
121.4995,49.322590000000005,2020-02-04,1,508,907.7451782226562
121.5244,31.301579999999998,2020-02-06,1,574,38.06889724731445
121.5247,31.38761,2020-02-05,3,552,-3.3999999521443642e+38
121.5517,30.911109999999997,2020-02-06,1,542,87.41551971435547
121.5517,30.911109999999997,2020-02-05,1,542,87.41551971435547
121.5555,43.84315,2020-02-08,1,344,139.76466369628906
121.5555,43.84315,2020-02-04,1,344,139.76466369628906
121.5555,43.84315,2020-02-05,1,344,139.76466369628906
121.5555,43.84315,2020-02-03,1,344,139.76466369628906
121.5555,43.84315,2020-01-28,1,344,139.76466369628906
121.6189,41.47081,2020-01-31,1,252,80.39781188964844
121.6189,41.47081,2020-02-05,7,252,80.39781188964844
121.6189,41.47081,2020-01-27,2,252,80.39781188964844
121.6189,41.47081,2020-02-07,1,252,80.39781188964844
121.6189,41.47081,2020-02-03,7,252,80.39781188964844
121.6189,41.47081,2020-02-01,2,252,80.39781188964844
121.6189,41.47081,2020-01-26,2,252,80.39781188964844
121.7257,31.10622,2020-02-05,2,545,116.07593536376953
121.7257,31.10622,2020-02-06,3,545,116.07593536376953
121.9557,42.2807,2020-02-01,2,425,120.2857666015625
121.9557,42.2807,2020-02-03,5,425,120.2857666015625
121.9557,42.2807,2020-02-05,7,425,120.2857666015625
121.9557,42.2807,2020-02-04,2,425,120.2857666015625
121.9821,37.12174,2020-01-22,1,46,77.65157318115234
121.9821,37.12174,2020-01-27,6,46,77.65157318115234
121.9821,37.12174,2020-02-02,1,46,77.65157318115234
121.9821,37.12174,2020-01-25,1,46,77.65157318115234
121.9821,37.12174,2020-01-24,1,46,77.65157318115234
121.9821,37.12174,2020-01-29,2,46,77.65157318115234
121.9994,41.085770000000004,2020-02-05,8,338,79.83279418945312
121.9994,41.085770000000004,2020-02-06,3,338,79.83279418945312
121.9994,41.085770000000004,2020-01-31,1,338,79.83279418945312
121.9994,41.085770000000004,2020-01-28,2,338,79.83279418945312
121.9994,41.085770000000004,2020-02-03,8,338,79.83279418945312
121.9994,41.085770000000004,2020-01-30,1,338,79.83279418945312
121.9994,41.085770000000004,2020-02-01,4,338,79.83279418945312
122.0687,46.1087,2020-01-27,1,325,38.05745315551758
122.0687,46.1087,2020-02-05,1,325,38.05745315551758
122.0687,46.1087,2020-02-04,1,325,38.05745315551758
122.0687,46.1087,2020-02-03,1,325,38.05745315551758
122.1156,37.43303,2020-02-04,2,311,111.10150146484375
122.1156,37.43303,2020-01-27,1,311,111.10150146484375
122.1883,30.09654,2020-01-26,1,210,-3.3999999521443642e+38
122.1883,30.09654,2020-01-29,2,210,-3.3999999521443642e+38
122.1883,30.09654,2020-01-30,1,210,-3.3999999521443642e+38
122.1883,30.09654,2020-01-27,2,210,-3.3999999521443642e+38
122.2224,39.59944,2020-02-05,14,49,83.85062408447266
122.2224,39.59944,2020-01-22,1,49,83.85062408447266
122.2224,39.59944,2020-02-03,12,49,83.85062408447266
122.2224,39.59944,2020-02-01,3,49,83.85062408447266
122.2224,39.59944,2020-01-25,4,49,83.85062408447266
122.2224,39.59944,2020-01-31,2,49,83.85062408447266
122.2224,39.59944,2020-02-07,2,49,83.85062408447266
122.2224,39.59944,2020-02-04,1,49,83.85062408447266
122.4655,40.39262,2020-01-28,1,336,143.46803283691406
122.4655,40.39262,2020-02-03,1,336,143.46803283691406
122.4655,40.39262,2020-02-05,1,336,143.46803283691406
123.0077,40.7196,2020-02-03,1,424,127.71815490722656
123.0077,40.7196,2020-02-05,1,424,127.71815490722656
123.0077,40.7196,2020-02-01,1,424,127.71815490722656
123.1391,42.100120000000004,2020-02-01,4,52,74.81221008300781
123.1391,42.100120000000004,2020-01-25,6,52,74.81221008300781
123.1391,42.100120000000004,2020-01-29,1,52,74.81221008300781
123.1391,42.100120000000004,2020-01-22,1,52,74.81221008300781
123.1391,42.100120000000004,2020-01-31,1,52,74.81221008300781
123.1391,42.100120000000004,2020-02-05,23,52,74.81221008300781
123.1391,42.100120000000004,2020-01-23,1,52,74.81221008300781
123.1391,42.100120000000004,2020-02-03,15,52,74.81221008300781
123.2453,41.18291,2020-02-03,2,339,40.762393951416016
123.2453,41.18291,2020-02-07,1,339,40.762393951416016
123.2453,41.18291,2020-01-28,1,339,40.762393951416016
123.2453,41.18291,2020-02-05,2,339,40.762393951416016
123.2453,41.18291,2020-02-01,1,339,40.762393951416016
123.4396,45.94814,2020-02-07,1,588,83.12104797363281
123.6956,43.759479999999996,2020-02-13,1,501,229.37503051757812
123.6956,43.759479999999996,2020-02-03,1,501,229.37503051757812
124.1707,42.64676,2020-02-05,3,321,34.94419479370117
124.1707,42.64676,2020-02-03,3,321,34.94419479370117
124.1707,42.64676,2020-01-31,1,321,34.94419479370117
124.1707,42.64676,2020-01-27,2,321,34.94419479370117
124.3406,43.185390000000005,2020-02-02,3,471,52.575199127197266
124.3406,43.185390000000005,2020-02-05,1,471,52.575199127197266
124.3406,43.185390000000005,2020-02-12,1,471,52.575199127197266
124.4043,40.54612,2020-01-25,2,180,338.755126953125
124.4043,40.54612,2020-01-26,3,180,338.755126953125
124.4043,40.54612,2020-02-05,7,180,338.755126953125
124.4043,40.54612,2020-02-01,1,180,338.755126953125
124.4043,40.54612,2020-02-03,6,180,338.755126953125
124.4603,49.096509999999995,2020-02-04,1,538,1240.773193359375
124.4702,43.57227,2020-02-04,1,341,109.68887329101562
124.4702,43.57227,2020-01-28,1,341,109.68887329101562
124.4702,43.57227,2020-02-06,1,341,109.68887329101562
124.4702,43.57227,2020-02-03,5,341,109.68887329101562
124.4702,43.57227,2020-02-08,2,341,109.68887329101562
124.4795,44.80382,2020-01-27,1,94,251.9139404296875
124.4795,44.80382,2020-01-23,1,94,251.9139404296875
124.5514,47.708940000000005,2020-01-27,2,257,38.86490249633789
124.5514,47.708940000000005,2020-01-26,1,257,38.86490249633789
124.5514,47.708940000000005,2020-02-13,3,257,38.86490249633789
124.5703,41.22937,2020-02-05,3,340,235.60780334472656
124.5703,41.22937,2020-01-30,1,340,235.60780334472656
124.5703,41.22937,2020-02-03,3,340,235.60780334472656
124.5703,41.22937,2020-01-28,2,340,235.60780334472656
124.6729,43.78353,2020-02-03,4,343,135.48577880859375
124.6729,43.78353,2020-02-07,2,343,135.48577880859375
124.6729,43.78353,2020-02-04,1,343,135.48577880859375
124.6729,43.78353,2020-01-28,1,343,135.48577880859375
124.699,46.35607,2020-01-24,1,145,35.69662094116211
124.699,46.35607,2020-02-13,3,145,35.69662094116211
124.699,46.35607,2020-01-26,2,145,35.69662094116211
124.699,46.35607,2020-01-27,2,145,35.69662094116211
125.01310600000001,43.8880385,2020-02-01,1,428,68.14075469970703
125.1516,43.86477,2020-02-02,1,474,38.28600311279297
125.1521,42.85802,2020-02-05,2,570,29.5447998046875
125.1521,42.85802,2020-02-07,1,570,29.5447998046875
125.1762,42.94445,2020-02-14,1,614,11.015569686889648
125.25923999999999,43.8296097,2020-02-15,1,615,17.618654251098633
125.2753,43.63143,2020-02-02,3,472,56.05842208862305
125.2753,43.63143,2020-02-09,1,472,56.05842208862305
125.3049,42.81178,2020-02-03,6,497,44.76689910888672
125.345846,43.8402475,2020-02-09,1,598,3.1734466552734375
125.345846,43.8402475,2020-02-10,1,598,3.1734466552734375
125.412405,43.8479468,2020-02-14,1,608,7.741848468780518
125.412405,43.8479468,2020-02-13,1,608,7.741848468780518
125.425436,43.830236799999994,2020-02-01,3,427,16.414405822753906
125.427811,43.8813038,2020-02-11,1,601,14.579105377197266
125.4418,42.675540000000005,2020-02-01,2,426,24.297346115112305
125.7108,42.53434,2020-02-08,1,594,53.12581253051758
125.76899999999999,44.38803,2020-02-11,1,92,291.4577941894531
125.76899999999999,44.38803,2020-01-31,3,92,291.4577941894531
125.76899999999999,44.38803,2020-02-09,1,92,291.4577941894531
125.76899999999999,44.38803,2020-01-23,1,92,291.4577941894531
125.76899999999999,44.38803,2020-02-08,5,92,291.4577941894531
125.76899999999999,44.38803,2020-02-03,2,92,291.4577941894531
125.76899999999999,44.38803,2020-02-06,3,92,291.4577941894531
125.76899999999999,44.38803,2020-02-04,10,92,291.4577941894531
125.9505,41.96159,2020-02-08,1,366,234.9005584716797
125.9505,41.96159,2020-02-06,1,366,234.9005584716797
125.9505,41.96159,2020-01-29,1,366,234.9005584716797
125.9723,44.201609999999995,2020-02-05,1,571,127.96495056152344
125.9869,41.24388,2020-02-23,2,619,435.6842956542969
126.16799999999999,43.70033,2020-01-30,2,389,131.7664794921875
126.3363,44.06026,2020-02-03,1,502,170.76414489746094
126.6487,46.90084,2020-01-27,6,255,126.39234161376953
126.6487,46.90084,2020-01-26,1,255,126.39234161376953
126.6818,43.66168,2020-02-02,1,473,62.54290008544922
126.8481,43.58859,2020-01-25,1,90,249.5968017578125
126.8481,43.58859,2020-01-23,1,90,249.5968017578125
126.8481,43.58859,2020-02-03,1,90,249.5968017578125
126.8481,43.58859,2020-01-27,1,90,249.5968017578125
126.98,49.281859999999995,2020-02-13,3,609,688.6296997070312
127.6804,48.03987,2020-02-19,6,411,285.3590087890625
127.6804,48.03987,2020-02-16,12,411,285.3590087890625
127.6804,48.03987,2020-02-05,37,411,285.3590087890625
127.6804,48.03987,2020-02-04,35,411,285.3590087890625
127.6804,48.03987,2020-01-31,22,411,285.3590087890625
127.6804,48.03987,2020-02-02,23,411,285.3590087890625
127.6804,48.03987,2020-02-07,19,411,285.3590087890625
127.6804,48.03987,2020-02-15,20,411,285.3590087890625
127.6804,48.03987,2020-02-01,21,411,285.3590087890625
127.6804,48.03987,2020-02-08,26,411,285.3590087890625
127.9588,45.646570000000004,2020-02-13,5,95,187.08644104003906
127.9588,45.646570000000004,2020-01-27,2,95,187.08644104003906
127.9588,45.646570000000004,2020-01-29,1,95,187.08644104003906
127.9588,45.646570000000004,2020-01-25,5,95,187.08644104003906
127.9588,45.646570000000004,2020-01-23,1,95,187.08644104003906
127.9588,45.646570000000004,2020-01-26,2,95,187.08644104003906
129.1295,43.14674,2020-02-06,1,499,185.91964721679688
129.1295,43.14674,2020-02-03,1,499,185.91964721679688
129.4579,43.051,2020-02-03,1,498,625.2822875976562
129.4579,43.051,2020-02-05,1,498,625.2822875976562
129.8858,44.6065,2020-01-23,1,93,139.3916473388672
130.9703,45.91117,2020-01-27,2,324,70.4762191772461
132.2524,47.2681,2020-01-26,1,256,153.9364013671875
132.2524,47.2681,2020-01-29,4,256,153.9364013671875
132.2899,45.63347,2020-01-29,1,367,96.61454010009766
132.5464,46.682809999999996,2020-02-13,9,345,652.1919555664062
132.5464,46.682809999999996,2020-01-28,1,345,652.1919555664062
82.0969,43.467929999999996,2020-01-26,1,254,146.13302612304688
82.0969,43.467929999999996,2020-02-03,1,254,146.13302612304688
82.0969,43.467929999999996,2020-01-27,1,254,146.13302612304688
82.0969,43.467929999999996,2020-01-29,2,254,146.13302612304688
82.0969,43.467929999999996,2020-02-04,2,254,146.13302612304688
82.0969,43.467929999999996,2020-02-02,1,254,146.13302612304688
82.0969,43.467929999999996,2020-02-08,1,254,146.13302612304688
84.78366,45.65789,2020-02-01,3,429,302.85137939453125
85.01233,44.53911,2020-01-27,1,323,413.9972229003906
85.28061,41.376290000000004,2020-02-01,1,410,179.10955810546875
85.28061,41.376290000000004,2020-01-31,3,410,179.10955810546875
85.28061,41.376290000000004,2020-02-07,1,410,179.10955810546875
86.03285,44.30077,2020-01-27,1,322,54.585289001464844
87.45765,39.56335,2020-02-07,1,565,1303.046142578125
87.45765,39.56335,2020-02-05,1,565,1303.046142578125
87.45765,39.56335,2020-02-08,1,565,1303.046142578125
87.59035,44.34183,2020-02-03,1,504,598.7105712890625
87.78531,43.73043,2020-02-13,2,91,90.42020416259766
87.78531,43.73043,2020-02-06,3,91,90.42020416259766
87.78531,43.73043,2020-02-05,3,91,90.42020416259766
87.78531,43.73043,2020-02-02,2,91,90.42020416259766
87.78531,43.73043,2020-02-07,1,91,90.42020416259766
87.78531,43.73043,2020-02-08,1,91,90.42020416259766
87.78531,43.73043,2020-01-25,1,91,90.42020416259766
87.78531,43.73043,2020-01-29,1,91,90.42020416259766
87.78531,43.73043,2020-01-27,2,91,90.42020416259766
87.78531,43.73043,2020-01-30,1,91,90.42020416259766
87.78531,43.73043,2020-01-23,2,91,90.42020416259766
87.78531,43.73043,2020-02-03,2,91,90.42020416259766
88.04576,31.76117,2020-02-01,1,418,834.1827392578125
88.6086,44.35416,2020-02-03,1,505,569.3475952148438
88.6086,44.35416,2020-02-04,1,505,569.3475952148438
89.83591,42.396879999999996,2020-01-27,1,320,1130.7503662109375
91.10946,30.03105,2020-01-29,1,354,695.0150756835938
98.08459,24.560389999999998,2020-01-26,2,189,222.69639587402344
98.08459,24.560389999999998,2020-01-30,1,189,222.69639587402344
98.49303,25.2764,2020-02-06,1,572,91.79830932617188
98.96988,24.97854,2020-02-06,1,190,251.4579620361328
98.96988,24.97854,2020-01-30,2,190,251.4579620361328
98.96988,24.97854,2020-01-26,2,190,251.4579620361328
